EasementID,Month,Day,Sample,Year,Family,Total
00NCQ,7,9,T3,2019,Mordellidae,2
00NCQ,7,9,T3,2019,Nitidulidae,4
00NCQ,7,9,T3,2019,Noctuidae,1
00NCQ,7,9,T3,2019,Platygastridae,1
00NCQ,7,9,T3,2019,Psyllidae,33
00NCQ,7,9,T3,2019,Sciomyzidae,1
00NCQ,7,9,T3,2019,Sepsidae,1
00NCQ,7,9,T3,2019,Simuliidae,1
00NCQ,7,9,T3,2019,Tettigoniidae,7
00NCQ,7,9,T3,2019,Thripidae,8
00NCQ,7,9,T3,2019,Tingidae,50
00NCQ,7,9,T3,2019,Tipulidae,1
00NCQ,8,1,T1,2019,Acrididae,3
00NCQ,8,1,T1,2019,Aphrophoridae,1
00NCQ,8,1,T1,2019,Chironomidae,5
00NCQ,8,1,T1,2019,Chloropidae,3
00NCQ,8,1,T1,2019,Cicadellidae,5
00NCQ,8,1,T1,2019,Cixiidae,1
00NCQ,8,1,T1,2019,Delphacidae,2
00NCQ,8,1,T1,2019,Dolichopodidae,5
00NCQ,8,1,T1,2019,Formicidae,2
00NCQ,8,1,T1,2019,Heleomyzidae,3
00NCQ,8,1,T1,2019,Lygaeidae,1
00NCQ,8,1,T1,2019,Muscidae,9
00NCQ,8,1,T1,2019,Phoridae,1
00NCQ,8,1,T1,2019,Psocidae,1
00NCQ,8,1,T1,2019,Pteromalidae,3
00NCQ,8,1,T1,2019,Sciomyzidae,2
00NCQ,8,1,T1,2019,Sphaeroceridae,2
00NCQ,8,1,T1,2019,Tettigoniidae,2
00NCQ,8,1,T1,2019,Thripidae,1
00NCQ,8,1,T2,2019,Acrididae,3
00NCQ,8,1,T2,2019,Aeolothripidae,2
00NCQ,8,1,T2,2019,Brentidae,1
00NCQ,8,1,T2,2019,Ceratopogonidae,10
00NCQ,8,1,T2,2019,Chironomidae,5
00NCQ,8,1,T2,2019,Chloropidae,4
00NCQ,8,1,T2,2019,Chrysomelidae,1
00NCQ,8,1,T2,2019,Cicadellidae,3
00NCQ,8,1,T2,2019,Dictyopharidae,3
00NCQ,8,1,T2,2019,Eulophidae,4
00NCQ,8,1,T2,2019,Formicidae,2
00NCQ,8,1,T2,2019,LEPUNK,3
00NCQ,8,1,T2,2019,Melyridae,2
00NCQ,8,1,T2,2019,Membracidae,1
00NCQ,8,1,T2,2019,Muscidae,1
00NCQ,8,1,T2,2019,Pentatomidae,2
00NCQ,8,1,T2,2019,Phlaeothripidae,2
00NCQ,8,1,T2,2019,Pteromalidae,5
00NCQ,8,1,T2,2019,Rhopalidae,5
00NCQ,8,1,T2,2019,Rhyparochromidae,1
00NCQ,8,1,T2,2019,Sciaridae,1
00NCQ,8,1,T2,2019,Tettigoniidae,1
00NCQ,8,1,T3,2019,Chironomidae,2
00NCQ,8,1,T3,2019,Chloropidae,2
00NCQ,8,1,T3,2019,Cicadellidae,2
00NCQ,8,1,T3,2019,Culicidae,4
00NCQ,8,1,T3,2019,Curtonotidae,1
00NCQ,8,1,T3,2019,DIPUNK,2
00NCQ,8,1,T3,2019,Dolichopodidae,1
00NCQ,8,1,T3,2019,HEMUNK,12
00NCQ,8,1,T3,2019,Sphaeroceridae,1
00NCQ,8,1,T3,2019,Tettigoniidae,2
00NCQ,8,1,T3,2019,UNKORD,2
00NCQ,8,13,T1,2020,Acrididae,5
00NCQ,8,13,T1,2020,Aphididae,1
00NCQ,8,13,T1,2020,Braconidae,1
00NCQ,8,13,T1,2020,Ceratopogonidae,1
00NCQ,8,13,T1,2020,Chironomidae,29
00NCQ,8,13,T1,2020,Chloropidae,2
00NCQ,8,13,T1,2020,Chrysomelidae,4
00NCQ,8,13,T1,2020,Cicadellidae,12
00NCQ,8,13,T1,2020,Dolichopodidae,1
00NCQ,8,13,T1,2020,Eulophidae,7
00NCQ,8,13,T1,2020,Gryllidae,5
00NCQ,8,13,T1,2020,LEPUNK,3
00NCQ,8,13,T1,2020,Membracidae,2
00NCQ,8,13,T1,2020,Miridae,1
00NCQ,8,13,T1,2020,Muscidae,3
00NCQ,8,13,T1,2020,Psyllidae,7
00NCQ,8,13,T1,2020,Pteromalidae,3
00NCQ,8,13,T1,2020,Reduviidae,1
00NCQ,8,13,T1,2020,Sepsidae,1
00NCQ,8,13,T1,2020,Tettigoniidae,1
00NCQ,8,13,T1,2020,Tingidae,2
00NCQ,8,13,T2,2020,Acrididae,4
00NCQ,8,13,T2,2020,Aphrophoridae,8
00NCQ,8,13,T2,2020,Braconidae,1
00NCQ,8,13,T2,2020,Cantharidae,1
00NCQ,8,13,T2,2020,Ceratopogonidae,3
00NCQ,8,13,T2,2020,Chironomidae,10
00NCQ,8,13,T2,2020,Chloropidae,11
00NCQ,8,13,T2,2020,Cicadellidae,5
00NCQ,8,13,T2,2020,Coenagrionidae,2
00NCQ,8,13,T2,2020,Conopidae,1
00NCQ,8,13,T2,2020,Dictyopharidae,1
00NCQ,8,13,T2,2020,Eurytomidae,7
00NCQ,8,13,T2,2020,Formicidae,18
00NCQ,8,13,T2,2020,Geocoridae,1
00NCQ,8,13,T2,2020,LEPUNK,1
00NCQ,8,13,T2,2020,Miridae,6
00NCQ,8,13,T2,2020,Muscidae,1
00NCQ,8,13,T2,2020,Mycetophilidae,2
00NCQ,8,13,T2,2020,Pentatomidae,1
00NCQ,8,13,T2,2020,Phalacridae,5
00NCQ,8,13,T2,2020,Pteromalidae,5
00NCQ,8,13,T2,2020,Reduviidae,1
00NCQ,8,13,T2,2020,Scutelleridae,9
00NCQ,8,13,T2,2020,Syrphidae,1
00NCQ,8,13,T3,2020,Acanaloniidae,1
00NCQ,8,13,T3,2020,Acrididae,17
00NCQ,8,13,T3,2020,Aeolothripidae,5
00NCQ,8,13,T3,2020,Aphididae,6
00NCQ,8,13,T3,2020,Blissidae,13
00NCQ,8,13,T3,2020,Chironomidae,32
00NCQ,8,13,T3,2020,Chloropidae,22
00NCQ,8,13,T3,2020,Chrysomelidae,2
00NCQ,8,13,T3,2020,Cicadellidae,4
00NCQ,8,13,T3,2020,Cymidae,2
00NCQ,8,13,T3,2020,Delphacidae,2
00NCQ,8,13,T3,2020,DIPUNK,1
00NCQ,8,13,T3,2020,Drosophilidae,2
00NCQ,8,13,T3,2020,Eulophidae,11
00NCQ,8,13,T3,2020,Eurytomidae,2
00NCQ,8,13,T3,2020,Formicidae,5
00NCQ,8,13,T3,2020,Geometridae,1
00NCQ,8,13,T3,2020,Lampyridae,1
00NCQ,8,13,T3,2020,Lauxaniidae,1
00NCQ,8,13,T3,2020,LEPUNK,5
00NCQ,8,13,T3,2020,Membracidae,2
00NCQ,8,13,T3,2020,Miridae,2
00NCQ,8,13,T3,2020,Muscidae,3
00NCQ,8,13,T3,2020,Pentatomidae,5
00NCQ,8,13,T3,2020,Phoridae,1
00NCQ,8,13,T3,2020,Psyllidae,7
00NCQ,8,13,T3,2020,Reduviidae,1
00NCQ,8,13,T3,2020,Scatopsidae,3
00NCQ,8,13,T3,2020,Tettigoniidae,4
00NCQ,8,13,T3,2020,Thripidae,1
00NCQ,8,13,T3,2020,Tingidae,17
00NCQ,8,13,T3,2020,Ulidiidae,1
00VTR,7,2,T1,2019,Braconidae,1
00VTR,7,2,T1,2019,Chironomidae,1
00VTR,7,2,T1,2019,Cicadellidae,3
00VTR,7,2,T1,2019,COLUNK,2
00VTR,7,2,T1,2019,Delphacidae,3
00VTR,7,2,T1,2019,Eulophidae,2
00VTR,7,2,T1,2019,Eurytomidae,1
00VTR,7,2,T1,2019,Formicidae,2
00VTR,7,2,T1,2019,Lauxaniidae,8
00VTR,7,2,T1,2019,LEPUNK,3
00VTR,7,2,T1,2019,Membracidae,2
00VTR,7,2,T1,2019,Miridae,1
00VTR,7,2,T1,2019,ORTUNK,2
00VTR,7,2,T1,2019,Phoridae,1
00VTR,7,2,T1,2019,Platygastridae,3
00VTR,7,2,T1,2019,Psyllidae,30
00VTR,7,2,T1,2019,Scatopsidae,1
00VTR,7,2,T1,2019,Tephritidae,1
00VTR,7,2,T2,2019,Braconidae,1
00VTR,7,2,T2,2019,Ceratopogonidae,1
00VTR,7,2,T2,2019,Chloropidae,2
00VTR,7,2,T2,2019,Cicadellidae,1
00VTR,7,2,T2,2019,Delphacidae,9
00VTR,7,2,T2,2019,DIPUNK,1
00VTR,7,2,T2,2019,Dolichopodidae,1
00VTR,7,2,T2,2019,Eulophidae,7
00VTR,7,2,T2,2019,Formicidae,2
00VTR,7,2,T2,2019,Lauxaniidae,2
00VTR,7,2,T2,2019,LEPUNK,1
00VTR,7,2,T2,2019,Miridae,2
00VTR,7,2,T2,2019,Pachygronthidae,2
00VTR,7,2,T2,2019,Phoridae,1
00VTR,7,2,T2,2019,Platygastridae,1
00VTR,7,2,T2,2019,Psyllidae,11
00VTR,7,2,T2,2019,Pteromalidae,1
00VTR,7,2,T2,2019,Scatopsidae,1
00VTR,7,2,T2,2019,Sepsidae,1
00VTR,7,2,T2,2019,Tephritidae,1
00VTR,7,2,T2,2019,Ulidiidae,1
00VTR,7,2,T3,2019,Chloropidae,4
00VTR,7,2,T3,2019,Cicadellidae,2
00VTR,7,2,T3,2019,Delphacidae,4
00VTR,7,2,T3,2019,Eulophidae,1
00VTR,7,2,T3,2019,LEPUNK,1
00VTR,7,2,T3,2019,Miridae,1
00VTR,7,2,T3,2019,Mordellidae,1
00VTR,7,2,T3,2019,ORTUNK,1
00VTR,7,2,T3,2019,Pentatomidae,2
00VTR,7,2,T3,2019,Phoridae,1
00VTR,7,2,T3,2019,Psyllidae,17
00VTR,7,2,T3,2019,Sciomyzidae,1
00VTR,7,2,T3,2019,Sphaeroceridae,1
00VTR,7,2,T3,2019,Tephritidae,1
00VTR,7,2,T3,2019,Tettigoniidae,1
00VTR,7,2,T3,2019,Thripidae,1
00VTR,7,2,T3,2019,Tipulidae,1
00VTR,8,5,T1,2019,Acanaloniidae,1
00VTR,8,5,T1,2019,Acrididae,1
00VTR,8,5,T1,2019,Anthocoridae,1
00VTR,8,5,T1,2019,Aphrophoridae,1
00VTR,8,5,T1,2019,Braconidae,1
00VTR,8,5,T1,2019,Chironomidae,1
00VTR,8,5,T1,2019,Chloropidae,15
00VTR,8,5,T1,2019,Chrysomelidae,5
00VTR,8,5,T1,2019,Cicadellidae,18
00VTR,8,5,T1,2019,Dolichopodidae,2
00VTR,8,5,T1,2019,Encyrtidae,7
00VTR,8,5,T1,2019,Eulophidae,2
00VTR,8,5,T1,2019,LEPUNK,5
00VTR,8,5,T1,2019,Membracidae,1
00VTR,8,5,T1,2019,Miridae,4
00VTR,8,5,T1,2019,Phalacridae,361
00VTR,8,5,T1,2019,Phoridae,1
00VTR,8,5,T1,2019,Platygastridae,1
00VTR,8,5,T1,2019,Psyllidae,51
00VTR,8,5,T1,2019,Pteromalidae,9
00VTR,8,5,T1,2019,Reduviidae,1
00VTR,8,5,T1,2019,Sciaridae,3
00VTR,8,5,T1,2019,Tephritidae,1
00VTR,8,5,T1,2019,Tettigoniidae,6
00VTR,8,5,T1,2019,Thripidae,3
00VTR,8,5,T1,2019,Thyreocoridae,2
00VTR,8,5,T2,2019,Acanaloniidae,2
00VTR,8,5,T2,2019,Acrididae,1
00VTR,8,5,T2,2019,Anthocoridae,1
00VTR,8,5,T2,2019,Braconidae,2
00VTR,8,5,T2,2019,Chironomidae,1
00VTR,8,5,T2,2019,Chloropidae,11
00VTR,8,5,T2,2019,Chrysomelidae,3
00VTR,8,5,T2,2019,Cicadellidae,10
00VTR,8,5,T2,2019,Culicidae,1
00VTR,8,5,T2,2019,Dolichopodidae,1
00VTR,8,5,T2,2019,Eulophidae,6
00VTR,8,5,T2,2019,Formicidae,1
00VTR,8,5,T2,2019,Geometridae,2
00VTR,8,5,T2,2019,Ichneumonidae,1
00VTR,8,5,T2,2019,LEPUNK,1
00VTR,8,5,T2,2019,Miridae,5
00VTR,8,5,T2,2019,Nabidae,1
00VTR,8,5,T2,2019,Nitidulidae,1
00VTR,8,5,T2,2019,Phalacridae,216
00VTR,8,5,T2,2019,Psyllidae,7
00VTR,8,5,T2,2019,Pteromalidae,7
00VTR,8,5,T2,2019,Rhyparochromidae,1
00VTR,8,5,T2,2019,Sepsidae,1
00VTR,8,5,T2,2019,Tettigoniidae,3
00VTR,8,5,T2,2019,Thripidae,1
00VTR,8,5,T2,2019,Thyreocoridae,3
00VTR,8,5,T3,2019,Braconidae,2
00VTR,8,5,T3,2019,Chloropidae,16
00VTR,8,5,T3,2019,Chrysomelidae,1
00VTR,8,5,T3,2019,Chrysopidae,1
00VTR,8,5,T3,2019,Cicadellidae,10
00VTR,8,5,T3,2019,Coccinellidae,1
00VTR,8,5,T3,2019,Dolichopodidae,1
00VTR,8,5,T3,2019,Eulophidae,2
00VTR,8,5,T3,2019,Eurytomidae,1
00VTR,8,5,T3,2019,Ichneumonidae,1
00VTR,8,5,T3,2019,Miridae,2
00VTR,8,5,T3,2019,Noctuidae,1
00VTR,8,5,T3,2019,Pentatomidae,1
00VTR,8,5,T3,2019,Phalacridae,47
00VTR,8,5,T3,2019,Phoridae,3
00VTR,8,5,T3,2019,Psyllidae,12
00VTR,8,5,T3,2019,Pteromalidae,2
00WV0,7,13,T1,2020,Acrididae,1
00WV0,7,13,T1,2020,Aphrophoridae,8
00WV0,7,13,T1,2020,Braconidae,1
00WV0,7,13,T1,2020,Chloropidae,1
00WV0,7,13,T1,2020,Cicadellidae,14
00WV0,7,13,T1,2020,Eulophidae,3
00WV0,7,13,T1,2020,Formicidae,1
00WV0,7,13,T1,2020,Geometridae,1
00WV0,7,13,T1,2020,Muscidae,1
00WV0,7,13,T1,2020,Phalacridae,1
00WV0,7,13,T1,2020,Psyllidae,7
00WV0,7,13,T1,2020,Pteromalidae,1
00WV0,7,13,T1,2020,Tephritidae,2
00WV0,7,13,T1,2020,Thripidae,1
00WV0,7,13,T1,2020,Torymidae,1
00WV0,7,13,T2,2020,Aeolothripidae,1
00WV0,7,13,T2,2020,Anthocoridae,2
00WV0,7,13,T2,2020,Aphrophoridae,6
00WV0,7,13,T2,2020,Braconidae,1
00WV0,7,13,T2,2020,Brentidae,3
00WV0,7,13,T2,2020,Chironomidae,2
00WV0,7,13,T2,2020,Chloropidae,3
00WV0,7,13,T2,2020,Cicadellidae,10
00WV0,7,13,T2,2020,Coenagrionidae,1
00WV0,7,13,T2,2020,Eurytomidae,3
00WV0,7,13,T2,2020,Formicidae,1
00WV0,7,13,T2,2020,LEPUNK,1
00WV0,7,13,T2,2020,Lygaeidae,1
00WV0,7,13,T2,2020,Miridae,5
00WV0,7,13,T2,2020,Phalacridae,1
00WV0,7,13,T2,2020,Psyllidae,1
00WV0,7,13,T2,2020,Pteromalidae,6
00WV0,7,13,T2,2020,Tephritidae,1
00WV0,7,13,T2,2020,Thyreocoridae,2
00WV0,7,13,T3,2020,Anthocoridae,4
00WV0,7,13,T3,2020,Ceratopogonidae,1
00WV0,7,13,T3,2020,Chloropidae,4
00WV0,7,13,T3,2020,Chrysomelidae,8
00WV0,7,13,T3,2020,Cicadellidae,16
00WV0,7,13,T3,2020,Cixiidae,14
00WV0,7,13,T3,2020,Delphacidae,3
00WV0,7,13,T3,2020,Erebidae,1
00WV0,7,13,T3,2020,Eulophidae,2
00WV0,7,13,T3,2020,Eurytomidae,1
00WV0,7,13,T3,2020,Heleomyzidae,1
00WV0,7,13,T3,2020,Lauxaniidae,2
00WV0,7,13,T3,2020,LEPUNK,3
00WV0,7,13,T3,2020,Miridae,3
00WV0,7,13,T3,2020,Nabidae,3
00WV0,7,13,T3,2020,Platygastridae,4
00WV0,7,13,T3,2020,Pteromalidae,2
00WV0,7,13,T3,2020,Scatopsidae,2
00WV0,7,13,T3,2020,Scutelleridae,2
00WV0,7,13,T3,2020,Syrphidae,1
00WV0,7,3,T1,2019,Achilidae,23
00WV0,7,3,T1,2019,Agromyzidae,3
00WV0,7,3,T1,2019,Berytidae,1
00WV0,7,3,T1,2019,Chironomidae,5
00WV0,7,3,T1,2019,Chloropidae,11
00WV0,7,3,T1,2019,Cicadellidae,3
00WV0,7,3,T1,2019,Cixiidae,2
00WV0,7,3,T1,2019,Coenagrionidae,1
00WV0,7,3,T1,2019,DIPUNK,1
00WV0,7,3,T1,2019,Dolichopodidae,6
00WV0,7,3,T1,2019,Drosophilidae,2
00WV0,7,3,T1,2019,Ichneumonidae,1
00WV0,7,3,T1,2019,LEPUNK,1
00WV0,7,3,T1,2019,Mordellidae,1
00WV0,7,3,T1,2019,Pentatomidae,1
00WV0,7,3,T1,2019,Psyllidae,1
00WV0,7,3,T1,2019,Sepsidae,1
00WV0,7,3,T1,2019,Thripidae,2
00WV0,7,3,T2,2019,Achilidae,22
00WV0,7,3,T2,2019,Chloropidae,11
00WV0,7,3,T2,2019,Cicadellidae,4
00WV0,7,3,T2,2019,Curculionidae,4
00WV0,7,3,T2,2019,DIPUNK,2
00WV0,7,3,T2,2019,Dolichopodidae,2
00WV0,7,3,T2,2019,Drosophilidae,2
00WV0,7,3,T2,2019,Eulophidae,4
00WV0,7,3,T2,2019,Formicidae,1
00WV0,7,3,T2,2019,Pentatomidae,4
00WV0,7,3,T2,2019,Phoridae,1
00WV0,7,3,T2,2019,Platygastridae,2
00WV0,7,3,T2,2019,Psyllidae,2
00WV0,7,3,T2,2019,Sarcophagidae,1
00WV0,7,3,T2,2019,Sphaeroceridae,3
00WV0,7,3,T2,2019,Tettigoniidae,2
00WV0,7,3,T2,2019,Thripidae,1
00WV0,7,3,T2,2019,UNKORD,1
00WV0,7,3,T3,2019,Cicadellidae,4
00WV0,7,3,T3,2019,Cixiidae,4
00WV0,7,3,T3,2019,DIPUNK,3
00WV0,7,3,T3,2019,Dolichopodidae,1
00WV0,7,3,T3,2019,Heleomyzidae,1
00WV0,7,3,T3,2019,Membracidae,1
00WV0,7,3,T3,2019,Muscidae,1
00WV0,7,3,T3,2019,Sciomyzidae,1
00WV0,7,3,T3,2019,Sepsidae,1
00WV0,7,3,T3,2019,Simuliidae,1
00WV0,8,12,T1,2020,Aphididae,1
00WV0,8,12,T1,2020,Chironomidae,3
00WV0,8,12,T1,2020,Chloropidae,5
00WV0,8,12,T1,2020,Cicadellidae,2
00WV0,8,12,T1,2020,Eulophidae,2
00WV0,8,12,T1,2020,HYMUNK,4
00WV0,8,12,T1,2020,Phalacridae,2
00WV0,8,12,T1,2020,Platygastridae,2
00WV0,8,12,T1,2020,Proctotrupidae,1
00WV0,8,12,T1,2020,Psyllidae,3
00WV0,8,12,T1,2020,Thripidae,10
00WV0,8,12,T2,2020,Anthocoridae,1
00WV0,8,12,T2,2020,Aphididae,1
00WV0,8,12,T2,2020,Chironomidae,1
00WV0,8,12,T2,2020,Chrysomelidae,3
00WV0,8,12,T2,2020,Cicadellidae,1
00WV0,8,12,T2,2020,COLUNK,1
00WV0,8,12,T2,2020,Curculionidae,1
00WV0,8,12,T2,2020,Dolichopodidae,1
00WV0,8,12,T2,2020,Eulophidae,2
00WV0,8,12,T2,2020,HEMUNK,1
00WV0,8,12,T2,2020,LEPUNK,1
00WV0,8,12,T2,2020,Miridae,1
00WV0,8,12,T2,2020,Muscidae,1
00WV0,8,12,T2,2020,Phalacridae,1
00WV0,8,12,T2,2020,Phlaeothripidae,2
00WV0,8,12,T2,2020,Platygastridae,1
00WV0,8,12,T2,2020,Psyllidae,1
00WV0,8,12,T2,2020,Reduviidae,1
00WV0,8,12,T2,2020,Rhyparochromidae,2
00WV0,8,12,T2,2020,Thripidae,8
00WV0,8,12,T3,2020,Anthocoridae,5
00WV0,8,12,T3,2020,Aphididae,2
00WV0,8,12,T3,2020,Cantharidae,1
00WV0,8,12,T3,2020,Chironomidae,1
00WV0,8,12,T3,2020,Chloropidae,1
00WV0,8,12,T3,2020,Chrysomelidae,1
00WV0,8,12,T3,2020,Cicadellidae,2
00WV0,8,12,T3,2020,Eulophidae,7
00WV0,8,12,T3,2020,Eurytomidae,2
00WV0,8,12,T3,2020,Miridae,5
00WV0,8,12,T3,2020,Phalacridae,32
00WV0,8,12,T3,2020,Platygastridae,3
00WV0,8,12,T3,2020,Psyllidae,6
00WV0,8,12,T3,2020,Scelionidae,1
00WV0,8,12,T3,2020,Thripidae,12
00WV0,8,6,T1,2019,Aeolothripidae,6
00WV0,8,6,T1,2019,Aleyrodidae,2
00WV0,8,6,T1,2019,Anthocoridae,2
00WV0,8,6,T1,2019,Aphididae,6
00WV0,8,6,T1,2019,Berytidae,1
00WV0,8,6,T1,2019,Braconidae,1
00WV0,8,6,T1,2019,Ceratopogonidae,5
00WV0,8,6,T1,2019,Chironomidae,4
00WV0,8,6,T1,2019,Chloropidae,8
00WV0,8,6,T1,2019,Cicadellidae,6
00WV0,8,6,T1,2019,Cixiidae,8
00WV0,8,6,T1,2019,Dolichopodidae,1
00WV0,8,6,T1,2019,Drosophilidae,2
00WV0,8,6,T1,2019,Empididae,1
00WV0,8,6,T1,2019,Encyrtidae,1
00WV0,8,6,T1,2019,Eurytomidae,1
00WV0,8,6,T1,2019,Miridae,12
00WV0,8,6,T1,2019,Muscidae,1
00WV0,8,6,T1,2019,Phalacridae,30
00WV0,8,6,T1,2019,Psyllidae,1
00WV0,8,6,T1,2019,Pteromalidae,6
00WV0,8,6,T1,2019,Tephritidae,2
00WV0,8,6,T1,2019,Tettigoniidae,1
00WV0,8,6,T1,2019,Thripidae,51
00WV0,8,6,T2,2019,Aeolothripidae,4
00WV0,8,6,T2,2019,Aphididae,9
00WV0,8,6,T2,2019,Braconidae,2
00WV0,8,6,T2,2019,Brentidae,2
00WV0,8,6,T2,2019,Cantharidae,1
00WV0,8,6,T2,2019,Ceratopogonidae,1
00WV0,8,6,T2,2019,Chloropidae,82
00WV0,8,6,T2,2019,Chrysomelidae,7
00WV0,8,6,T2,2019,Chrysopidae,1
00WV0,8,6,T2,2019,Cicadellidae,6
00WV0,8,6,T2,2019,Cixiidae,18
00WV0,8,6,T2,2019,Coccinellidae,2
00WV0,8,6,T2,2019,Culicidae,1
00WV0,8,6,T2,2019,Delphacidae,3
00WV0,8,6,T2,2019,Dolichopodidae,2
00WV0,8,6,T2,2019,Eulophidae,8
00WV0,8,6,T2,2019,Eurytomidae,1
00WV0,8,6,T2,2019,Formicidae,4
00WV0,8,6,T2,2019,Halictidae,1
00WV0,8,6,T2,2019,Ichneumonidae,2
00WV0,8,6,T2,2019,Lygaeidae,2
00WV0,8,6,T2,2019,Miridae,10
00WV0,8,6,T2,2019,Muscidae,2
00WV0,8,6,T2,2019,Papilionidae,1
00WV0,8,6,T2,2019,Pentatomidae,7
00WV0,8,6,T2,2019,Phalacridae,13
00WV0,8,6,T2,2019,Phoridae,1
00WV0,8,6,T2,2019,Psyllidae,7
00WV0,8,6,T2,2019,Pteromalidae,7
00WV0,8,6,T2,2019,Sepsidae,1
00WV0,8,6,T2,2019,Sphaeroceridae,1
00WV0,8,6,T2,2019,Tettigoniidae,1
00WV0,8,6,T2,2019,Thripidae,9
00WV0,8,6,T3,2019,Acrididae,1
00WV0,8,6,T3,2019,Aeolothripidae,1
00WV0,8,6,T3,2019,Aleyrodidae,2
00WV0,8,6,T3,2019,Anthocoridae,3
00WV0,8,6,T3,2019,Aphididae,30
00WV0,8,6,T3,2019,Baetidae,1
00WV0,8,6,T3,2019,Braconidae,4
00WV0,8,6,T3,2019,Ceratopogonidae,4
00WV0,8,6,T3,2019,Chironomidae,2
00WV0,8,6,T3,2019,Chloropidae,16
00WV0,8,6,T3,2019,Cicadellidae,10
00WV0,8,6,T3,2019,Cixiidae,8
00WV0,8,6,T3,2019,Coccinellidae,1
00WV0,8,6,T3,2019,Culicidae,1
00WV0,8,6,T3,2019,Delphacidae,6
00WV0,8,6,T3,2019,Dolichopodidae,3
00WV0,8,6,T3,2019,Drosophilidae,1
00WV0,8,6,T3,2019,Encyrtidae,1
00WV0,8,6,T3,2019,Eulophidae,5
00WV0,8,6,T3,2019,Eurytomidae,1
00WV0,8,6,T3,2019,Formicidae,2
00WV0,8,6,T3,2019,Geometridae,2
00WV0,8,6,T3,2019,Ichneumonidae,1
00WV0,8,6,T3,2019,Miridae,27
00WV0,8,6,T3,2019,Nabidae,1
00WV0,8,6,T3,2019,Pentatomidae,2
00WV0,8,6,T3,2019,Phalacridae,44
00WV0,8,6,T3,2019,Phoridae,2
00WV0,8,6,T3,2019,Psyllidae,8
00WV0,8,6,T3,2019,Pteromalidae,18
00WV0,8,6,T3,2019,Thripidae,9
00WY5,7,23,T1,2019,Aeolothripidae,1
00WY5,7,23,T1,2019,Anthocoridae,2
00WY5,7,23,T1,2019,Aphididae,1
00WY5,7,23,T1,2019,Aphrophoridae,1
00WY5,7,23,T1,2019,Braconidae,1
00WY5,7,23,T1,2019,Chironomidae,1
00WY5,7,23,T1,2019,Chloropidae,6
00WY5,7,23,T1,2019,Chrysomelidae,9
00WY5,7,23,T1,2019,Cicadellidae,9
00WY5,7,23,T1,2019,Encyrtidae,4
00WY5,7,23,T1,2019,Eurytomidae,6
00WY5,7,23,T1,2019,Formicidae,1
00WY5,7,23,T1,2019,Phalacridae,3
00WY5,7,23,T1,2019,Platygastridae,2
00WY5,7,23,T1,2019,Psyllidae,4
00WY5,7,23,T1,2019,Pteromalidae,10
00WY5,7,23,T1,2019,Tettigoniidae,1
00WY5,7,23,T1,2019,Torymidae,1
00WY5,7,23,T2,2019,Anthocoridae,2
00WY5,7,23,T2,2019,Chloropidae,1
00WY5,7,23,T2,2019,Chrysomelidae,10
00WY5,7,23,T2,2019,Cicadellidae,2
00WY5,7,23,T2,2019,Curculionidae,3
00WY5,7,23,T2,2019,Dictyopharidae,1
00WY5,7,23,T2,2019,Encyrtidae,1
00WY5,7,23,T2,2019,Formicidae,1
00WY5,7,23,T2,2019,HYMUNK,1
00WY5,7,23,T2,2019,Miridae,2
00WY5,7,23,T2,2019,Pentatomidae,1
00WY5,7,23,T2,2019,Phoridae,1
00WY5,7,23,T2,2019,Platygastridae,7
00WY5,7,23,T3,2019,Aphididae,1
00WY5,7,23,T3,2019,Chloropidae,1
00WY5,7,23,T3,2019,Chrysomelidae,1
00WY5,7,23,T3,2019,Cicadellidae,5
00WY5,7,23,T3,2019,Culicidae,1
00WY5,7,23,T3,2019,DIPUNK,1
00WY5,7,23,T3,2019,Fanniidae,1
00WY5,7,23,T3,2019,Membracidae,1
00WY5,7,23,T3,2019,Miridae,2
00WY5,7,23,T3,2019,Nitidulidae,5
00WY5,7,23,T3,2019,ORTUNK,2
00WY5,7,23,T3,2019,Perilampidae,1
00WY5,7,23,T3,2019,Platygastridae,2
00WY5,7,23,T3,2019,Platystomatidae,1
00WY5,7,23,T3,2019,Sciomyzidae,1
00WY5,7,23,T3,2019,Thripidae,1
00WY5,8,22,T1,2019,Aeolothripidae,1
00WY5,8,22,T1,2019,Anthocoridae,5
00WY5,8,22,T1,2019,Aphididae,2
00WY5,8,22,T1,2019,Aphrophoridae,2
00WY5,8,22,T1,2019,Cantharidae,1
00WY5,8,22,T1,2019,Cecidomyiidae,5
00WY5,8,22,T1,2019,Chloropidae,1
00WY5,8,22,T1,2019,Chrysomelidae,17
00WY5,8,22,T1,2019,Cicadellidae,12
00WY5,8,22,T1,2019,Eulophidae,11
00WY5,8,22,T1,2019,Halictidae,1
00WY5,8,22,T1,2019,Miridae,9
00WY5,8,22,T1,2019,Muscidae,1
00WY5,8,22,T1,2019,Phalacridae,22
00WY5,8,22,T1,2019,Psyllidae,14
00WY5,8,22,T1,2019,Pteromalidae,15
00WY5,8,22,T1,2019,Thripidae,1
00WY5,8,22,T1,2019,Torymidae,1
00WY5,8,22,T2,2019,Anthocoridae,2
00WY5,8,22,T2,2019,Braconidae,1
00WY5,8,22,T2,2019,Cercopidae,1
00WY5,8,22,T2,2019,Chironomidae,1
